STARTTIME,STOPTIME,STARTTIME_GMT,STOPTIME_GMT,STARTDATE,MARKET_RUN_ID,RESOURCE_TYPE,SCHEDULINGCOORDINATOR_SEQ,RESOURCEBID_SEQ,TIMEINTERVALSTART,TIMEINTERVALEND,TIMEINTERVALSTART_GMT,TIMEINTERVALEND_GMT,PRODUCTBID_DESC,PRODUCTBID_MRID,MARKETPRODUCT_DESC,MARKETPRODUCTTYPE,SELFSCHEDMW,SCH_BID_TIMEINTERVALSTART,SCH_BID_TIMEINTERVALSTOP,SCH_BID_TIMEINTERVALSTART_GMT,SCH_BID_TIMEINTERVALSTOP_GMT,SCH_BID_XAXISDATA,SCH_BID_Y1AXISDATA,SCH_BID_Y2AXISDATA,SCH_BID_CURVETYPE,MINEOHSTATEOFCHARGE,MAXEOHSTATEOFCHARGE
2025-01-19T20:00:00,2025-01-19T21:00:00,2025-01-20T04:00:00-00:00,2025-01-20T05:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T20:00:00,2025-01-19T21:00:00,2025-01-20T04:00:00-00:00,2025-01-20T05:00:00-00:00,41.2,71.02,,BIDPRICE,,
2025-01-19T20:00:00,2025-01-19T21:00:00,2025-01-20T04:00:00-00:00,2025-01-20T05:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T20:00:00,2025-01-19T21:00:00,2025-01-20T04:00:00-00:00,2025-01-20T05:00:00-00:00,82.5,78.55,,BIDPRICE,,
2025-01-19T20:00:00,2025-01-19T21:00:00,2025-01-20T04:00:00-00:00,2025-01-20T05:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T20:00:00,2025-01-19T21:00:00,2025-01-20T04:00:00-00:00,2025-01-20T05:00:00-00:00,123.8,93.61,,BIDPRICE,,
2025-01-19T20:00:00,2025-01-19T21:00:00,2025-01-20T04:00:00-00:00,2025-01-20T05:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T20:00:00,2025-01-19T21:00:00,2025-01-20T04:00:00-00:00,2025-01-20T05:00:00-00:00,165,93.61,,BIDPRICE,,
2025-01-19T21:00:00,2025-01-19T22:00:00,2025-01-20T05:00:00-00:00,2025-01-20T06:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T21:00:00,2025-01-19T22:00:00,2025-01-20T05:00:00-00:00,2025-01-20T06:00:00-00:00,-165,-36.6,,BIDPRICE,,
2025-01-19T21:00:00,2025-01-19T22:00:00,2025-01-20T05:00:00-00:00,2025-01-20T06:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T21:00:00,2025-01-19T22:00:00,2025-01-20T05:00:00-00:00,2025-01-20T06:00:00-00:00,-132,-26.17,,BIDPRICE,,
2025-01-19T21:00:00,2025-01-19T22:00:00,2025-01-20T05:00:00-00:00,2025-01-20T06:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T21:00:00,2025-01-19T22:00:00,2025-01-20T05:00:00-00:00,2025-01-20T06:00:00-00:00,-99,-15.72,,BIDPRICE,,
2025-01-19T21:00:00,2025-01-19T22:00:00,2025-01-20T05:00:00-00:00,2025-01-20T06:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T21:00:00,2025-01-19T22:00:00,2025-01-20T05:00:00-00:00,2025-01-20T06:00:00-00:00,-66,-5.39,,BIDPRICE,,
2025-01-19T21:00:00,2025-01-19T22:00:00,2025-01-20T05:00:00-00:00,2025-01-20T06:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T21:00:00,2025-01-19T22:00:00,2025-01-20T05:00:00-00:00,2025-01-20T06:00:00-00:00,-33,5.03,,BIDPRICE,,
2025-01-19T21:00:00,2025-01-19T22:00:00,2025-01-20T05:00:00-00:00,2025-01-20T06:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T21:00:00,2025-01-19T22:00:00,2025-01-20T05:00:00-00:00,2025-01-20T06:00:00-00:00,0,63.5,,BIDPRICE,,
2025-01-19T21:00:00,2025-01-19T22:00:00,2025-01-20T05:00:00-00:00,2025-01-20T06:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T21:00:00,2025-01-19T22:00:00,2025-01-20T05:00:00-00:00,2025-01-20T06:00:00-00:00,41.2,71.8,,BIDPRICE,,
2025-01-19T21:00:00,2025-01-19T22:00:00,2025-01-20T05:00:00-00:00,2025-01-20T06:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T21:00:00,2025-01-19T22:00:00,2025-01-20T05:00:00-00:00,2025-01-20T06:00:00-00:00,82.5,80.1,,BIDPRICE,,
2025-01-19T21:00:00,2025-01-19T22:00:00,2025-01-20T05:00:00-00:00,2025-01-20T06:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T21:00:00,2025-01-19T22:00:00,2025-01-20T05:00:00-00:00,2025-01-20T06:00:00-00:00,123.8,96.71,,BIDPRICE,,
2025-01-19T21:00:00,2025-01-19T22:00:00,2025-01-20T05:00:00-00:00,2025-01-20T06:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T21:00:00,2025-01-19T22:00:00,2025-01-20T05:00:00-00:00,2025-01-20T06:00:00-00:00,165,96.71,,BIDPRICE,,
2025-01-19T22:00:00,2025-01-19T23:00:00,2025-01-20T06:00:00-00:00,2025-01-20T07:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T22:00:00,2025-01-19T23:00:00,2025-01-20T06:00:00-00:00,2025-01-20T07:00:00-00:00,-165,-33.5,,BIDPRICE,,
2025-01-19T22:00:00,2025-01-19T23:00:00,2025-01-20T06:00:00-00:00,2025-01-20T07:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T22:00:00,2025-01-19T23:00:00,2025-01-20T06:00:00-00:00,2025-01-20T07:00:00-00:00,-132,-23.52,,BIDPRICE,,
2025-01-19T22:00:00,2025-01-19T23:00:00,2025-01-20T06:00:00-00:00,2025-01-20T07:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T22:00:00,2025-01-19T23:00:00,2025-01-20T06:00:00-00:00,2025-01-20T07:00:00-00:00,-99,-13.64,,BIDPRICE,,
2025-01-19T22:00:00,2025-01-19T23:00:00,2025-01-20T06:00:00-00:00,2025-01-20T07:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T22:00:00,2025-01-19T23:00:00,2025-01-20T06:00:00-00:00,2025-01-20T07:00:00-00:00,-66,-3.63,,BIDPRICE,,
2025-01-19T22:00:00,2025-01-19T23:00:00,2025-01-20T06:00:00-00:00,2025-01-20T07:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T22:00:00,2025-01-19T23:00:00,2025-01-20T06:00:00-00:00,2025-01-20T07:00:00-00:00,-33,6.36,,BIDPRICE,,
2025-01-19T22:00:00,2025-01-19T23:00:00,2025-01-20T06:00:00-00:00,2025-01-20T07:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T22:00:00,2025-01-19T23:00:00,2025-01-20T06:00:00-00:00,2025-01-20T07:00:00-00:00,0,63.94,,BIDPRICE,,
2025-01-19T22:00:00,2025-01-19T23:00:00,2025-01-20T06:00:00-00:00,2025-01-20T07:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T22:00:00,2025-01-19T23:00:00,2025-01-20T06:00:00-00:00,2025-01-20T07:00:00-00:00,41.2,72.71,,BIDPRICE,,
2025-01-19T22:00:00,2025-01-19T23:00:00,2025-01-20T06:00:00-00:00,2025-01-20T07:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T22:00:00,2025-01-19T23:00:00,2025-01-20T06:00:00-00:00,2025-01-20T07:00:00-00:00,82.5,81.65,,BIDPRICE,,
2025-01-19T22:00:00,2025-01-19T23:00:00,2025-01-20T06:00:00-00:00,2025-01-20T07:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T22:00:00,2025-01-19T23:00:00,2025-01-20T06:00:00-00:00,2025-01-20T07:00:00-00:00,123.8,99.37,,BIDPRICE,,
2025-01-19T22:00:00,2025-01-19T23:00:00,2025-01-20T06:00:00-00:00,2025-01-20T07:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T22:00:00,2025-01-19T23:00:00,2025-01-20T06:00:00-00:00,2025-01-20T07:00:00-00:00,165,99.37,,BIDPRICE,,
2025-01-19T23:00:00,2025-01-20T00:00:00,2025-01-20T07:00:00-00:00,2025-01-20T08:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T23:00:00,2025-01-20T00:00:00,2025-01-20T07:00:00-00:00,2025-01-20T08:00:00-00:00,-165,-31.29,,BIDPRICE,,
2025-01-19T23:00:00,2025-01-20T00:00:00,2025-01-20T07:00:00-00:00,2025-01-20T08:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T23:00:00,2025-01-20T00:00:00,2025-01-20T07:00:00-00:00,2025-01-20T08:00:00-00:00,-132,-21.49,,BIDPRICE,,
2025-01-19T23:00:00,2025-01-20T00:00:00,2025-01-20T07:00:00-00:00,2025-01-20T08:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T23:00:00,2025-01-20T00:00:00,2025-01-20T07:00:00-00:00,2025-01-20T08:00:00-00:00,-99,-11.8,,BIDPRICE,,
2025-01-19T23:00:00,2025-01-20T00:00:00,2025-01-20T07:00:00-00:00,2025-01-20T08:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T23:00:00,2025-01-20T00:00:00,2025-01-20T07:00:00-00:00,2025-01-20T08:00:00-00:00,-66,-2.11,,BIDPRICE,,
2025-01-19T23:00:00,2025-01-20T00:00:00,2025-01-20T07:00:00-00:00,2025-01-20T08:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T23:00:00,2025-01-20T00:00:00,2025-01-20T07:00:00-00:00,2025-01-20T08:00:00-00:00,-33,7.69,,BIDPRICE,,
2025-01-19T23:00:00,2025-01-20T00:00:00,2025-01-20T07:00:00-00:00,2025-01-20T08:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T23:00:00,2025-01-20T00:00:00,2025-01-20T07:00:00-00:00,2025-01-20T08:00:00-00:00,0,65.71,,BIDPRICE,,
2025-01-19T23:00:00,2025-01-20T00:00:00,2025-01-20T07:00:00-00:00,2025-01-20T08:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T23:00:00,2025-01-20T00:00:00,2025-01-20T07:00:00-00:00,2025-01-20T08:00:00-00:00,41.2,75.11,,BIDPRICE,,
2025-01-19T23:00:00,2025-01-20T00:00:00,2025-01-20T07:00:00-00:00,2025-01-20T08:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T23:00:00,2025-01-20T00:00:00,2025-01-20T07:00:00-00:00,2025-01-20T08:00:00-00:00,82.5,84.33,,BIDPRICE,,
2025-01-19T23:00:00,2025-01-20T00:00:00,2025-01-20T07:00:00-00:00,2025-01-20T08:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T23:00:00,2025-01-20T00:00:00,2025-01-20T07:00:00-00:00,2025-01-20T08:00:00-00:00,123.8,103.14,,BIDPRICE,,
2025-01-19T23:00:00,2025-01-20T00:00:00,2025-01-20T07:00:00-00:00,2025-01-20T08:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,EN,,2025-01-19T23:00:00,2025-01-20T00:00:00,2025-01-20T07:00:00-00:00,2025-01-20T08:00:00-00:00,165,103.14,,BIDPRICE,,
2025-01-19T00:00:00,2025-01-19T04:00:00,2025-01-19T08:00:00-00:00,2025-01-19T12:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RD,,2025-01-19T00:00:00,2025-01-19T04:00:00,2025-01-19T08:00:00-00:00,2025-01-19T12:00:00-00:00,77,3.5,,BIDPRICE,,
2025-01-19T04:00:00,2025-01-19T05:00:00,2025-01-19T12:00:00-00:00,2025-01-19T13:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RD,,2025-01-19T04:00:00,2025-01-19T05:00:00,2025-01-19T12:00:00-00:00,2025-01-19T13:00:00-00:00,76.97,3.85,,BIDPRICE,,
2025-01-19T05:00:00,2025-01-19T06:00:00,2025-01-19T13:00:00-00:00,2025-01-19T14:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RD,,2025-01-19T05:00:00,2025-01-19T06:00:00,2025-01-19T13:00:00-00:00,2025-01-19T14:00:00-00:00,76.96,7.5,,BIDPRICE,,
2025-01-19T06:00:00,2025-01-19T07:00:00,2025-01-19T14:00:00-00:00,2025-01-19T15:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RD,,2025-01-19T06:00:00,2025-01-19T07:00:00,2025-01-19T14:00:00-00:00,2025-01-19T15:00:00-00:00,76.87,13.17,,BIDPRICE,,
2025-01-19T07:00:00,2025-01-19T08:00:00,2025-01-19T15:00:00-00:00,2025-01-19T16:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RD,,2025-01-19T07:00:00,2025-01-19T08:00:00,2025-01-19T15:00:00-00:00,2025-01-19T16:00:00-00:00,76.71,10.79,,BIDPRICE,,
2025-01-19T08:00:00,2025-01-19T09:00:00,2025-01-19T16:00:00-00:00,2025-01-19T17:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RD,,2025-01-19T08:00:00,2025-01-19T09:00:00,2025-01-19T16:00:00-00:00,2025-01-19T17:00:00-00:00,76.31,3.5,,BIDPRICE,,
2025-01-19T09:00:00,2025-01-19T10:00:00,2025-01-19T17:00:00-00:00,2025-01-19T18:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RD,,2025-01-19T09:00:00,2025-01-19T10:00:00,2025-01-19T17:00:00-00:00,2025-01-19T18:00:00-00:00,75.63,3.5,,BIDPRICE,,
2025-01-19T10:00:00,2025-01-19T11:00:00,2025-01-19T18:00:00-00:00,2025-01-19T19:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RD,,2025-01-19T10:00:00,2025-01-19T11:00:00,2025-01-19T18:00:00-00:00,2025-01-19T19:00:00-00:00,74.44,3.5,,BIDPRICE,,
2025-01-19T11:00:00,2025-01-19T12:00:00,2025-01-19T19:00:00-00:00,2025-01-19T20:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RD,,2025-01-19T11:00:00,2025-01-19T12:00:00,2025-01-19T19:00:00-00:00,2025-01-19T20:00:00-00:00,72.53,3.5,,BIDPRICE,,
2025-01-19T12:00:00,2025-01-19T13:00:00,2025-01-19T20:00:00-00:00,2025-01-19T21:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RD,,2025-01-19T12:00:00,2025-01-19T13:00:00,2025-01-19T20:00:00-00:00,2025-01-19T21:00:00-00:00,69.66,3.5,,BIDPRICE,,
2025-01-19T13:00:00,2025-01-19T14:00:00,2025-01-19T21:00:00-00:00,2025-01-19T22:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RD,,2025-01-19T13:00:00,2025-01-19T14:00:00,2025-01-19T21:00:00-00:00,2025-01-19T22:00:00-00:00,65.58,3.5,,BIDPRICE,,
2025-01-19T14:00:00,2025-01-19T15:00:00,2025-01-19T22:00:00-00:00,2025-01-19T23:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RD,,2025-01-19T14:00:00,2025-01-19T15:00:00,2025-01-19T22:00:00-00:00,2025-01-19T23:00:00-00:00,60.16,5.22,,BIDPRICE,,
2025-01-19T15:00:00,2025-01-19T16:00:00,2025-01-19T23:00:00-00:00,2025-01-20T00:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RD,,2025-01-19T15:00:00,2025-01-19T16:00:00,2025-01-19T23:00:00-00:00,2025-01-20T00:00:00-00:00,53.55,6.84,,BIDPRICE,,
2025-01-19T16:00:00,2025-01-19T17:00:00,2025-01-20T00:00:00-00:00,2025-01-20T01:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RD,,2025-01-19T16:00:00,2025-01-19T17:00:00,2025-01-20T00:00:00-00:00,2025-01-20T01:00:00-00:00,46.24,9.33,,BIDPRICE,,
2025-01-19T17:00:00,2025-01-19T18:00:00,2025-01-20T01:00:00-00:00,2025-01-20T02:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RD,,2025-01-19T17:00:00,2025-01-19T18:00:00,2025-01-20T01:00:00-00:00,2025-01-20T02:00:00-00:00,39.48,12.58,,BIDPRICE,,
2025-01-19T18:00:00,2025-01-19T19:00:00,2025-01-20T02:00:00-00:00,2025-01-20T03:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RD,,2025-01-19T18:00:00,2025-01-19T19:00:00,2025-01-20T02:00:00-00:00,2025-01-20T03:00:00-00:00,35,15.92,,BIDPRICE,,
2025-01-19T19:00:00,2025-01-19T20:00:00,2025-01-20T03:00:00-00:00,2025-01-20T04:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RD,,2025-01-19T19:00:00,2025-01-19T20:00:00,2025-01-20T03:00:00-00:00,2025-01-20T04:00:00-00:00,35,18,,BIDPRICE,,
2025-01-19T20:00:00,2025-01-19T21:00:00,2025-01-20T04:00:00-00:00,2025-01-20T05:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RD,,2025-01-19T20:00:00,2025-01-19T21:00:00,2025-01-20T04:00:00-00:00,2025-01-20T05:00:00-00:00,41.06,17.08,,BIDPRICE,,
2025-01-19T21:00:00,2025-01-19T22:00:00,2025-01-20T05:00:00-00:00,2025-01-20T06:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RD,,2025-01-19T21:00:00,2025-01-19T22:00:00,2025-01-20T05:00:00-00:00,2025-01-20T06:00:00-00:00,52.91,12.34,,BIDPRICE,,
2025-01-19T22:00:00,2025-01-19T23:00:00,2025-01-20T06:00:00-00:00,2025-01-20T07:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RD,,2025-01-19T22:00:00,2025-01-19T23:00:00,2025-01-20T06:00:00-00:00,2025-01-20T07:00:00-00:00,66.95,5.98,,BIDPRICE,,
2025-01-19T23:00:00,2025-01-20T00:00:00,2025-01-20T07:00:00-00:00,2025-01-20T08:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RD,,2025-01-19T23:00:00,2025-01-20T00:00:00,2025-01-20T07:00:00-00:00,2025-01-20T08:00:00-00:00,76.27,3.5,,BIDPRICE,,
2025-01-19T00:00:00,2025-01-20T00:00:00,2025-01-19T08:00:00-00:00,2025-01-20T08:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RMD,,2025-01-19T00:00:00,2025-01-20T00:00:00,2025-01-19T08:00:00-00:00,2025-01-20T08:00:00-00:00,,0,,BIDPRICE,,
2025-01-19T00:00:00,2025-01-20T00:00:00,2025-01-19T08:00:00-00:00,2025-01-20T08:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RMU,,2025-01-19T00:00:00,2025-01-20T00:00:00,2025-01-19T08:00:00-00:00,2025-01-20T08:00:00-00:00,,0,,BIDPRICE,,
2025-01-19T00:00:00,2025-01-19T04:00:00,2025-01-19T08:00:00-00:00,2025-01-19T12:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RU,,2025-01-19T00:00:00,2025-01-19T04:00:00,2025-01-19T08:00:00-00:00,2025-01-19T12:00:00-00:00,49,9,,BIDPRICE,,
2025-01-19T04:00:00,2025-01-19T05:00:00,2025-01-19T12:00:00-00:00,2025-01-19T13:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RU,,2025-01-19T04:00:00,2025-01-19T05:00:00,2025-01-19T12:00:00-00:00,2025-01-19T13:00:00-00:00,49,9.07,,BIDPRICE,,
2025-01-19T05:00:00,2025-01-19T06:00:00,2025-01-19T13:00:00-00:00,2025-01-19T14:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RU,,2025-01-19T05:00:00,2025-01-19T06:00:00,2025-01-19T13:00:00-00:00,2025-01-19T14:00:00-00:00,49,9.83,,BIDPRICE,,
2025-01-19T06:00:00,2025-01-19T07:00:00,2025-01-19T14:00:00-00:00,2025-01-19T15:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RU,,2025-01-19T06:00:00,2025-01-19T07:00:00,2025-01-19T14:00:00-00:00,2025-01-19T15:00:00-00:00,49,11,,BIDPRICE,,
2025-01-19T07:00:00,2025-01-19T08:00:00,2025-01-19T15:00:00-00:00,2025-01-19T16:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RU,,2025-01-19T07:00:00,2025-01-19T08:00:00,2025-01-19T15:00:00-00:00,2025-01-19T16:00:00-00:00,49.07,10.51,,BIDPRICE,,
2025-01-19T08:00:00,2025-01-19T09:00:00,2025-01-19T16:00:00-00:00,2025-01-19T17:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RU,,2025-01-19T08:00:00,2025-01-19T09:00:00,2025-01-19T16:00:00-00:00,2025-01-19T17:00:00-00:00,49.56,9.43,,BIDPRICE,,
2025-01-19T09:00:00,2025-01-19T10:00:00,2025-01-19T17:00:00-00:00,2025-01-19T18:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RU,,2025-01-19T09:00:00,2025-01-19T10:00:00,2025-01-19T17:00:00-00:00,2025-01-19T18:00:00-00:00,51.84,9.05,,BIDPRICE,,
2025-01-19T10:00:00,2025-01-19T11:00:00,2025-01-19T18:00:00-00:00,2025-01-19T19:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RU,,2025-01-19T10:00:00,2025-01-19T11:00:00,2025-01-19T18:00:00-00:00,2025-01-19T19:00:00-00:00,58.13,9,,BIDPRICE,,
2025-01-19T11:00:00,2025-01-19T12:00:00,2025-01-19T19:00:00-00:00,2025-01-19T20:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RU,,2025-01-19T11:00:00,2025-01-19T12:00:00,2025-01-19T19:00:00-00:00,2025-01-19T20:00:00-00:00,68.42,9,,BIDPRICE,,
2025-01-19T12:00:00,2025-01-19T13:00:00,2025-01-19T20:00:00-00:00,2025-01-19T21:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RU,,2025-01-19T12:00:00,2025-01-19T13:00:00,2025-01-19T20:00:00-00:00,2025-01-19T21:00:00-00:00,77,9.08,,BIDPRICE,,
2025-01-19T13:00:00,2025-01-19T14:00:00,2025-01-19T21:00:00-00:00,2025-01-19T22:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RU,,2025-01-19T13:00:00,2025-01-19T14:00:00,2025-01-19T21:00:00-00:00,2025-01-19T22:00:00-00:00,76.54,9.31,,BIDPRICE,,
2025-01-19T14:00:00,2025-01-19T15:00:00,2025-01-19T22:00:00-00:00,2025-01-19T23:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RU,,2025-01-19T14:00:00,2025-01-19T15:00:00,2025-01-19T22:00:00-00:00,2025-01-19T23:00:00-00:00,67.26,9.92,,BIDPRICE,,
2025-01-19T15:00:00,2025-01-19T16:00:00,2025-01-19T23:00:00-00:00,2025-01-20T00:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RU,,2025-01-19T15:00:00,2025-01-19T16:00:00,2025-01-19T23:00:00-00:00,2025-01-20T00:00:00-00:00,56.9,11.23,,BIDPRICE,,
2025-01-19T16:00:00,2025-01-19T17:00:00,2025-01-20T00:00:00-00:00,2025-01-20T01:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RU,,2025-01-19T16:00:00,2025-01-19T17:00:00,2025-01-20T00:00:00-00:00,2025-01-20T01:00:00-00:00,51.1,13.37,,BIDPRICE,,
2025-01-19T17:00:00,2025-01-19T18:00:00,2025-01-20T01:00:00-00:00,2025-01-20T02:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RU,,2025-01-19T17:00:00,2025-01-19T18:00:00,2025-01-20T01:00:00-00:00,2025-01-20T02:00:00-00:00,49.31,15.79,,BIDPRICE,,
2025-01-19T18:00:00,2025-01-19T19:00:00,2025-01-20T02:00:00-00:00,2025-01-20T03:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RU,,2025-01-19T18:00:00,2025-01-19T19:00:00,2025-01-20T02:00:00-00:00,2025-01-20T03:00:00-00:00,49.03,17,,BIDPRICE,,
2025-01-19T19:00:00,2025-01-19T20:00:00,2025-01-20T03:00:00-00:00,2025-01-20T04:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,120255,106167,,,,,,,,RU,,2025-01-19T19:00:00,2025-01-19T20:00:00,2025-01-20T03:00:00-00:00,2025-01-20T04:00:00-00:00,49,15.64,,BIDPRICE,,
