cname,dual
c_bus_injection[6],787.6385581797891
c_bus_injection[6],787.6385581797891
c_bus_injection[6],787.6385581797895
c_bus_injection[6],787.6385581797892
c_bus_injection[6],787.6385581797894
c_bus_injection[6],787.6385581797896
c_bus_injection[6],787.6385581797897
c_bus_injection[6],787.6385581797895
c_bus_injection[6],787.6385581797897
c_bus_injection[6],155.58124999999916
c_bus_injection[6],155.5812499999996
c_bus_injection[6],956.6043732377526
c_bus_injection[6],155.58125000000047
c_bus_injection[6],275.7347184856632
c_bus_injection[6],713.7942390063091
c_bus_injection[6],787.6385581797906
c_bus_injection[6],787.6385581797906
c_bus_injection[6],787.6385581797903
c_bus_injection[6],787.6385581797915
c_bus_injection[6],787.6385581797916
c_bus_injection[6],787.6385581797906
c_bus_injection[6],787.6385581797897
c_bus_injection[6],787.6385581797894
c_bus_injection[6],155.5812499999987
c_bus_injection[6],155.58125
c_bus_injection[6],155.58125
c_bus_injection[6],155.58125
c_bus_injection[6],787.6385581797904
c_bus_injection[6],155.58125
c_bus_injection[6],787.6385581797903
c_bus_injection[7],787.6385581797906
c_bus_injection[7],787.6385581797906
c_bus_injection[7],787.6385581797899
c_bus_injection[7],787.6385581797897
c_bus_injection[7],787.6385581797919
c_bus_injection[7],787.6385581797895
c_bus_injection[7],787.6385581797898
c_bus_injection[7],787.6385581797899
c_bus_injection[7],787.6385581797905
c_bus_injection[7],787.6385581797892
c_bus_injection[7],787.6385581797891
c_bus_injection[7],787.6385581797895
c_bus_injection[7],787.6385581797892
c_bus_injection[7],787.6385581797894
c_bus_injection[7],787.6385581797895
c_bus_injection[7],787.6385581797925
c_bus_injection[7],787.6385581797898
c_bus_injection[7],787.63855817979
c_bus_injection[7],155.58124999999973
c_bus_injection[7],155.58125000000024
c_bus_injection[7],956.6043732377528
c_bus_injection[7],155.58125000000052
c_bus_injection[7],275.7347184856634
c_bus_injection[7],713.7942390063095
c_bus_injection[7],787.6385581797908
c_bus_injection[7],787.638558179791
c_bus_injection[7],787.6385581797906
c_bus_injection[7],787.6385581797919
c_bus_injection[7],787.638558179792
c_bus_injection[7],787.6385581797908
c_bus_injection[7],787.6385581797897
c_bus_injection[7],787.6385581797894
c_bus_injection[7],155.58125
c_bus_injection[7],155.5812500000003
c_bus_injection[7],155.58125
c_bus_injection[7],155.58125
c_bus_injection[7],787.6385581797907
c_bus_injection[7],155.58125
c_bus_injection[7],787.6385581797905
c_bus_injection[8],787.6385581797913
c_bus_injection[8],787.6385581797915
c_bus_injection[8],787.6385581797907
c_bus_injection[8],787.6385581797899
c_bus_injection[8],787.6385581797919
c_bus_injection[8],787.6385581797896
c_bus_injection[8],787.6385581797898
c_bus_injection[8],787.63855817979
c_bus_injection[8],787.638558179791
c_bus_injection[8],787.6385581797894
c_bus_injection[8],787.6385581797892
c_bus_injection[8],787.6385581797898
c_bus_injection[8],787.6385581797895
c_bus_injection[8],787.6385581797895
c_bus_injection[8],787.6385581797895
c_bus_injection[8],787.6385581797925
c_bus_injection[8],787.6385581797908
c_bus_injection[8],787.638558179791
c_bus_injection[8],155.58124999999984
c_bus_injection[8],155.58125000000052
c_bus_injection[8],956.6043732377545
c_bus_injection[8],155.5812500000008
c_bus_injection[8],275.73471848566396
c_bus_injection[8],713.7942390063106
c_bus_injection[8],787.6385581797919
c_bus_injection[8],787.6385581797921
c_bus_injection[8],787.6385581797919
